40	40	40	40	40	
40	40	40	40	40	
40	40	40	40	40	
40	40	40	40	40	
40	40	40	40	40	
40	40	40	40	40	
40	40	40	40	40	
40	40	40	40	40	
40	40	40	40	40	
40	40	40	40	40	
40	40	40	40	40	
39.5	41	39.5	41.5	38.5	
39.5	41	39.5	41.5	38.5	
39.5	41	39.5	41.5	38.5	
39.5	41	39.5	41.5	38.5	
39.5	41	39.5	41.5	38.5	
39.5	41	39.5	41.5	38.5	
39.5	41	39.5	41.5	38.5	
39.5	41	39.5	41.5	38.5	
39.5	41	39.5	41.5	38.5	
39.5	41	39.5	41.5	38.5	
39.5	41	39.5	41.5	38.5	
39.5	41	39.5	41.5	38.5	
39.5	41	39.5	41.5	38.5	
39.5	41	39.5	41.5	38.5	
39.5	41	39.5	41.5	38.5	
39.5	41	39.5	41.5	38.5	
39.5	41	39.5	41.5	38.5	
39.5	41	39.5	41.5	38.5	
39.5	41	39.5	41.5	38.5	
39.5	41	39.5	41.5	38.5	
39.5	41	39.5	41.5	38.5	
39.5	41	39.5	41.5	38.5	
39.5	41	39.5	41.5	38.5	
39.5	41	39.5	41.5	38.5	
39.5	41	39.5	41.5	38.5	
39.5	41	39.5	41.5	38.5	
39.5	41	39.5	41.5	38.5	
39.5	41	39.5	41.5	38.5	
39.5	41	39.5	41.5	38.5	
39.5	41	39.5	41.5	38.5	
39.5	41.5	40	41.5	37.5	
39.5	41.5	40	41.5	37.5	
39.5	41.5	40	41.5	37.5	
39.5	41.5	40	41.5	37.5	
39.5	41.5	40	41.5	37.5	
39.5	41.5	40	41.5	37.5	
39.5	41.5	40	41.5	37.5	
39.5	41.5	40	41.5	37.5	
39.5	41.5	40	41.5	37.5	
39.5	41.5	40	41.5	37.5	
39.5	41	40	42	37.5	
39.5	41	40	42	37.5	
39.5	41	40	42	37.5	
39.5	41	40	42	37.5	
39.5	41	40	42	37.5	
39.5	41	40	42	37.5	
39.5	41	40	42	37.5	
39.5	41	40	42	37.5	
39.5	41	40	42	37.5	
39.5	41	40	42	37.5	
40	40.5	40	42.5	37	
40	40.5	40	42.5	37	
40	40.5	40	42.5	37	
40	40.5	40	42.5	37	
40	40.5	40	42.5	37	
