40	40	40	40	40	
40	40	40	40	40	
40	40	40	40	40	
40	40	40	40	40	
40	40	40	40	40	
40	40	40	40	40	
40	40	40	40	40	
40	40	40	40	40	
40	40	40	40	40	
40	40	40	40	40	
40	40	40	40	40	
40	40	40.5	40	39.5	
40	40	40.5	40	39.5	
40	40	40.5	40	39.5	
40	40	40.5	40	39.5	
40	40	40.5	40	39.5	
40	40	40.5	40	39.5	
40	40	40.5	40	39.5	
40	40	40.5	40	39.5	
40	40	40.5	40	39.5	
40	40	40.5	40	39.5	
40	40	40.5	41	38.5	
40	40	40.5	41	38.5	
40	40	40.5	41	38.5	
40	40	40.5	41	38.5	
40	40	40.5	41	38.5	
40	40	40.5	41	38.5	
40	40	40.5	41	38.5	
40	40	40.5	41	38.5	
40	40	40.5	41	38.5	
40	40	40.5	41	38.5	
39.5	40	40.5	41.5	38.5	
39.5	40	40.5	41.5	38.5	
39.5	40	40.5	41.5	38.5	
39.5	40	40.5	41.5	38.5	
39.5	40	40.5	41.5	38.5	
39.5	40	40.5	41.5	38.5	
39.5	40	40.5	41.5	38.5	
39.5	40	40.5	41.5	38.5	
39.5	40	40.5	41.5	38.5	
39.5	40	40.5	41.5	38.5	
39.5	40	40.5	41.5	38.5	
39.5	40	40.5	41.5	38.5	
39.5	40	40.5	41.5	38.5	
39.5	40	40.5	41.5	38.5	
39.5	40	40.5	41.5	38.5	
39.5	40	40.5	41.5	38.5	
39.5	40	40.5	41.5	38.5	
39.5	40	40.5	41.5	38.5	
39.5	40	40.5	41.5	38.5	
39.5	40	40.5	41.5	38.5	
39.5	40	40	42	38.5	
39.5	40	40	42	38.5	
39.5	40	40	42	38.5	
39.5	40	40	42	38.5	
39.5	40	40	42	38.5	
39.5	40	40	42	38.5	
39.5	40	40	42	38.5	
39.5	40	40	42	38.5	
39.5	40	40	42	38.5	
39.5	40	40	42	38.5	
39.5	39.5	40.5	42	38.5	
39.5	39.5	40.5	42	38.5	
39.5	39.5	40.5	42	38.5	
39.5	39.5	40.5	42	38.5	
39.5	39.5	40.5	42	38.5	
39.5	39.5	40.5	42	38.5	
39.5	39.5	40.5	42	38.5	
39.5	39.5	40.5	42	38.5	
