20	20	20	20	20	
20	20	20	20	20	
20	20	20	20	20	
20	20	20	20	20	
20	20	20	20	20	
20	20	20	20	20	
20	20	20	20	20	
20	20	20	20	20	
20	20	20	20	20	
20	20	20	20	20	
20	20	20	20	20	
20	19	20	21	20	
20	19	20	21	20	
20	19	20	21	20	
20	19	20	21	20	
20	19	20	21	20	
20	19	20	21	20	
20	19	20	21	20	
20	19	20	21	20	
20	19	20	21	20	
20	19	20	21	20	
20	19.5	20	21	19.5	
20	19.5	20	21	19.5	
20	19.5	20	21	19.5	
20	19.5	20	21	19.5	
20	19.5	20	21	19.5	
20	19.5	20	21	19.5	
20	19.5	20	21	19.5	
20	19.5	20	21	19.5	
20	19.5	20	21	19.5	
20	19.5	20	21	19.5	
20	19.5	20	21	19.5	
20	19.5	20	21	19.5	
20	19.5	20	21	19.5	
20	19.5	20	21	19.5	
20	19.5	20	21	19.5	
20	19.5	20	21	19.5	
20	19.5	20	21	19.5	
20	19.5	20	21	19.5	
20	19.5	20	21	19.5	
20	19.5	20	21	19.5	
20	20	20.5	21	18.5	
20	20	20.5	21	18.5	
20	20	20.5	21	18.5	
20	20	20.5	21	18.5	
20	20	20.5	21	18.5	
20	20	20.5	21	18.5	
20	20	20.5	21	18.5	
20	20	20.5	21	18.5	
20	20	20.5	21	18.5	
20	20	20.5	21	18.5	
19	20.5	20.5	21.5	18.5	
19	20.5	20.5	21.5	18.5	
19	20.5	20.5	21.5	18.5	
19	20.5	20.5	21.5	18.5	
19	20.5	20.5	21.5	18.5	
19	20.5	20.5	21.5	18.5	
19	20.5	20.5	21.5	18.5	
19	20.5	20.5	21.5	18.5	
19	20.5	20.5	21.5	18.5	
19	20.5	20.5	21.5	18.5	
18.5	21	21	21	18.5	
18.5	21	21	21	18.5	
18.5	21	21	21	18.5	
18.5	21	21	21	18.5	
18.5	21	21	21	18.5	
18.5	21	21	21	18.5	
18.5	21	21	21	18.5	
18.5	21	21	21	18.5	
18.5	21	21	21	18.5	
18.5	21	21	21	18.5	
18.5	20.5	20.5	22	18.5	
18.5	20.5	20.5	22	18.5	
18.5	20.5	20.5	22	18.5	
18.5	20.5	20.5	22	18.5	
18.5	20.5	20.5	22	18.5	
18.5	20.5	20.5	22	18.5	
18.5	20.5	20.5	22	18.5	
18.5	20.5	20.5	22	18.5	
18.5	20.5	20.5	22	18.5	
18.5	20.5	20.5	22	18.5	
19	20	20.5	22.5	18	
19	20	20.5	22.5	18	
19	20	20.5	22.5	18	
19	20	20.5	22.5	18	
19	20	20.5	22.5	18	
19	20	20.5	22.5	18	
19	20	20.5	22.5	18	
19	20	20.5	22.5	18	
19	20	20.5	22.5	18	
19	20	20.5	22.5	18	
18.5	21	21	22.5	17	
18.5	21	21	22.5	17	
18.5	21	21	22.5	17	
18.5	21	21	22.5	17	
18.5	21	21	22.5	17	
18.5	21	21	22.5	17	
18.5	21	21	22.5	17	
18.5	21	21	22.5	17	
18.5	21	21	22.5	17	
18.5	21	21	22.5	17	
19	21.5	21	22.5	16	
19	21.5	21	22.5	16	
19	21.5	21	22.5	16	
19	21.5	21	22.5	16	
19	21.5	21	22.5	16	
19	21.5	21	22.5	16	
19	21.5	21	22.5	16	
19	21.5	21	22.5	16	
19	21.5	21	22.5	16	
19	21.5	21	22.5	16	
18.5	20.5	21.5	23.5	16	
18.5	20.5	21.5	23.5	16	
18.5	20.5	21.5	23.5	16	
18.5	20.5	21.5	23.5	16	
18.5	20.5	21.5	23.5	16	
18.5	20.5	21.5	23.5	16	
18.5	20.5	21.5	23.5	16	
18.5	20.5	21.5	23.5	16	
18.5	20.5	21.5	23.5	16	
18.5	20.5	21.5	23.5	16	
18.5	21	22	24	14.5	
18.5	21	22	24	14.5	
18.5	21	22	24	14.5	
18.5	21	22	24	14.5	
18.5	21	22	24	14.5	
18.5	21	22	24	14.5	
18.5	21	22	24	14.5	
18.5	21	22	24	14.5	
18.5	21	22	24	14.5	
18.5	21	22	24	14.5	
18	21	22	24.5	14.5	
18	21	22	24.5	14.5	
18	21	22	24.5	14.5	
18	21	22	24.5	14.5	
18	21	22	24.5	14.5	
18	21	22	24.5	14.5	
18	21	22	24.5	14.5	
18	21	22	24.5	14.5	
18	21	22	24.5	14.5	
18	21	22	24.5	14.5	
17	21	22.5	25	14.5	
17	21	22.5	25	14.5	
17	21	22.5	25	14.5	
17	21	22.5	25	14.5	
17	21	22.5	25	14.5	
17	21	22.5	25	14.5	
17	21	22.5	25	14.5	
17	21	22.5	25	14.5	
17	21	22.5	25	14.5	
17	21	22.5	25	14.5	
