20	20	20	20	20	
20	20	20	20	20	
20	20	20	20	20	
20	20	20	20	20	
20	20	20	20	20	
20	20	20	20	20	
20	20	20	20	20	
20	20	20	20	20	
20	20	20	20	20	
20	20	20	20	20	
20	20	20	20	20	
20	19.5	20	20.5	20	
20	19.5	20	20.5	20	
20	19.5	20	20.5	20	
20	19.5	20	20.5	20	
20	19.5	20	20.5	20	
20	19.5	20	20.5	20	
20	19.5	20	20.5	20	
20	19.5	20	20.5	20	
20	19.5	20	20.5	20	
20	19.5	20	20.5	20	
19.5	19	20.5	21.5	19.5	
19.5	19	20.5	21.5	19.5	
19.5	19	20.5	21.5	19.5	
19.5	19	20.5	21.5	19.5	
19.5	19	20.5	21.5	19.5	
19.5	19	20.5	21.5	19.5	
19.5	19	20.5	21.5	19.5	
19.5	19	20.5	21.5	19.5	
19.5	19	20.5	21.5	19.5	
19.5	19	20.5	21.5	19.5	
20	19	20.5	21.5	19	
20	19	20.5	21.5	19	
20	19	20.5	21.5	19	
20	19	20.5	21.5	19	
20	19	20.5	21.5	19	
20	19	20.5	21.5	19	
20	19	20.5	21.5	19	
20	19	20.5	21.5	19	
20	19	20.5	21.5	19	
20	19	20.5	21.5	19	
20	18.5	20.5	22	19	
20	18.5	20.5	22	19	
20	18.5	20.5	22	19	
20	18.5	20.5	22	19	
20	18.5	20.5	22	19	
20	18.5	20.5	22	19	
20	18.5	20.5	22	19	
20	18.5	20.5	22	19	
20	18.5	20.5	22	19	
20	18.5	20.5	22	19	
20.5	18	21	22	18.5	
20.5	18	21	22	18.5	
20.5	18	21	22	18.5	
20.5	18	21	22	18.5	
20.5	18	21	22	18.5	
20.5	18	21	22	18.5	
20.5	18	21	22	18.5	
20.5	18	21	22	18.5	
20.5	18	21	22	18.5	
20.5	18	21	22	18.5	
20.5	18	21	22.5	18	
20.5	18	21	22.5	18	
20.5	18	21	22.5	18	
20.5	18	21	22.5	18	
20.5	18	21	22.5	18	
20.5	18	21	22.5	18	
20.5	18	21	22.5	18	
20.5	18	21	22.5	18	
20.5	18	21	22.5	18	
20.5	18	21	22.5	18	
20.5	18	21	22.5	18	
20.5	18	21	22.5	18	
20.5	18	21	22.5	18	
20.5	18	21	22.5	18	
20.5	18	21	22.5	18	
20.5	18	21	22.5	18	
20.5	18	21	22.5	18	
20.5	18	21	22.5	18	
20.5	18	21	22.5	18	
20.5	18	21	22.5	18	
20	18.5	21.5	22.5	17.5	
20	18.5	21.5	22.5	17.5	
20	18.5	21.5	22.5	17.5	
20	18.5	21.5	22.5	17.5	
20	18.5	21.5	22.5	17.5	
20	18.5	21.5	22.5	17.5	
20	18.5	21.5	22.5	17.5	
20	18.5	21.5	22.5	17.5	
20	18.5	21.5	22.5	17.5	
20	18.5	21.5	22.5	17.5	
19.5	18.5	21.5	23	17.5	
19.5	18.5	21.5	23	17.5	
19.5	18.5	21.5	23	17.5	
19.5	18.5	21.5	23	17.5	
19.5	18.5	21.5	23	17.5	
19.5	18.5	21.5	23	17.5	
19.5	18.5	21.5	23	17.5	
19.5	18.5	21.5	23	17.5	
19.5	18.5	21.5	23	17.5	
19.5	18.5	21.5	23	17.5	
19	17.5	22	24.5	17	
19	17.5	22	24.5	17	
19	17.5	22	24.5	17	
19	17.5	22	24.5	17	
19	17.5	22	24.5	17	
19	17.5	22	24.5	17	
19	17.5	22	24.5	17	
19	17.5	22	24.5	17	
19	17.5	22	24.5	17	
19	17.5	22	24.5	17	
18	17.5	23	25.5	16	
18	17.5	23	25.5	16	
18	17.5	23	25.5	16	
18	17.5	23	25.5	16	
18	17.5	23	25.5	16	
18	17.5	23	25.5	16	
18	17.5	23	25.5	16	
18	17.5	23	25.5	16	
18	17.5	23	25.5	16	
18	17.5	23	25.5	16	
16.5	18	23.5	26	16	
16.5	18	23.5	26	16	
16.5	18	23.5	26	16	
16.5	18	23.5	26	16	
16.5	18	23.5	26	16	
16.5	18	23.5	26	16	
16.5	18	23.5	26	16	
16.5	18	23.5	26	16	
16.5	18	23.5	26	16	
16.5	18	23.5	26	16	
16	18	23.5	26.5	16	
16	18	23.5	26.5	16	
16	18	23.5	26.5	16	
16	18	23.5	26.5	16	
16	18	23.5	26.5	16	
16	18	23.5	26.5	16	
16	18	23.5	26.5	16	
16	18	23.5	26.5	16	
16	18	23.5	26.5	16	
16	18	23.5	26.5	16	
15.5	18	23.5	27	16	
15.5	18	23.5	27	16	
15.5	18	23.5	27	16	
15.5	18	23.5	27	16	
15.5	18	23.5	27	16	
15.5	18	23.5	27	16	
15.5	18	23.5	27	16	
