20	20	20	20	20	
20	20	20	20	20	
20	20	20	20	20	
20	20	20	20	20	
20	20	20	20	20	
20	20	20	20	20	
20	20	20	20	20	
20	20	20	20	20	
20	20	20	20	20	
20	20	20	20	20	
20	20	20	20	20	
20	20.5	20	20	19.5	
20	20.5	20	20	19.5	
20	20.5	20	20	19.5	
20	20.5	20	20	19.5	
20	20.5	20	20	19.5	
20	20.5	20	20	19.5	
20	20.5	20	20	19.5	
20	20.5	20	20	19.5	
20	20.5	20	20	19.5	
20	20.5	20	20	19.5	
19.5	21	20.5	20.5	18.5	
19.5	21	20.5	20.5	18.5	
19.5	21	20.5	20.5	18.5	
19.5	21	20.5	20.5	18.5	
19.5	21	20.5	20.5	18.5	
19.5	21	20.5	20.5	18.5	
19.5	21	20.5	20.5	18.5	
19.5	21	20.5	20.5	18.5	
19.5	21	20.5	20.5	18.5	
19.5	21	20.5	20.5	18.5	
19	20.5	21.5	20.5	18.5	
19	20.5	21.5	20.5	18.5	
19	20.5	21.5	20.5	18.5	
19	20.5	21.5	20.5	18.5	
19	20.5	21.5	20.5	18.5	
19	20.5	21.5	20.5	18.5	
19	20.5	21.5	20.5	18.5	
19	20.5	21.5	20.5	18.5	
19	20.5	21.5	20.5	18.5	
19	20.5	21.5	20.5	18.5	
18.5	20.5	21.5	21.5	18	
18.5	20.5	21.5	21.5	18	
18.5	20.5	21.5	21.5	18	
18.5	20.5	21.5	21.5	18	
18.5	20.5	21.5	21.5	18	
18.5	20.5	21.5	21.5	18	
18.5	20.5	21.5	21.5	18	
18.5	20.5	21.5	21.5	18	
18.5	20.5	21.5	21.5	18	
18.5	20.5	21.5	21.5	18	
19.5	19.5	21.5	22.5	17	
19.5	19.5	21.5	22.5	17	
19.5	19.5	21.5	22.5	17	
19.5	19.5	21.5	22.5	17	
19.5	19.5	21.5	22.5	17	
19.5	19.5	21.5	22.5	17	
19.5	19.5	21.5	22.5	17	
19.5	19.5	21.5	22.5	17	
19.5	19.5	21.5	22.5	17	
19.5	19.5	21.5	22.5	17	
19.5	19.5	21.5	23.5	16	
19.5	19.5	21.5	23.5	16	
19.5	19.5	21.5	23.5	16	
19.5	19.5	21.5	23.5	16	
19.5	19.5	21.5	23.5	16	
19.5	19.5	21.5	23.5	16	
19.5	19.5	21.5	23.5	16	
19.5	19.5	21.5	23.5	16	
19.5	19.5	21.5	23.5	16	
19.5	19.5	21.5	23.5	16	
20	19.5	21	24.5	15	
20	19.5	21	24.5	15	
20	19.5	21	24.5	15	
20	19.5	21	24.5	15	
20	19.5	21	24.5	15	
20	19.5	21	24.5	15	
20	19.5	21	24.5	15	
20	19.5	21	24.5	15	
20	19.5	21	24.5	15	
20	19.5	21	24.5	15	
20	19.5	21	25.5	14	
20	19.5	21	25.5	14	
20	19.5	21	25.5	14	
20	19.5	21	25.5	14	
20	19.5	21	25.5	14	
20	19.5	21	25.5	14	
20	19.5	21	25.5	14	
20	19.5	21	25.5	14	
20	19.5	21	25.5	14	
20	19.5	21	25.5	14	
20	19.5	21	26	13.5	
20	19.5	21	26	13.5	
20	19.5	21	26	13.5	
20	19.5	21	26	13.5	
20	19.5	21	26	13.5	
20	19.5	21	26	13.5	
20	19.5	21	26	13.5	
20	19.5	21	26	13.5	
20	19.5	21	26	13.5	
20	19.5	21	26	13.5	
20	19	21	26	14	
20	19	21	26	14	
20	19	21	26	14	
20	19	21	26	14	
20	19	21	26	14	
20	19	21	26	14	
20	19	21	26	14	
20	19	21	26	14	
20	19	21	26	14	
20	19	21	26	14	
20.5	19	20.5	26	14	
20.5	19	20.5	26	14	
20.5	19	20.5	26	14	
20.5	19	20.5	26	14	
20.5	19	20.5	26	14	
20.5	19	20.5	26	14	
20.5	19	20.5	26	14	
20.5	19	20.5	26	14	
20.5	19	20.5	26	14	
20.5	19	20.5	26	14	
20.5	19	20	26.5	14	
20.5	19	20	26.5	14	
20.5	19	20	26.5	14	
20.5	19	20	26.5	14	
20.5	19	20	26.5	14	
20.5	19	20	26.5	14	
20.5	19	20	26.5	14	
20.5	19	20	26.5	14	
20.5	19	20	26.5	14	
20.5	19	20	26.5	14	
20	19.5	19.5	27	14	
20	19.5	19.5	27	14	
20	19.5	19.5	27	14	
20	19.5	19.5	27	14	
20	19.5	19.5	27	14	
20	19.5	19.5	27	14	
20	19.5	19.5	27	14	
20	19.5	19.5	27	14	
20	19.5	19.5	27	14	
20	19.5	19.5	27	14	
20	19.5	19.5	27	14	
20	19.5	19.5	27	14	
20	19.5	19.5	27	14	
20	19.5	19.5	27	14	
20	19.5	19.5	27	14	
