50	50	50	50	50	
50	50	50	50	50	
50	50	50	50	50	
50	50	50	50	50	
50	50	50	50	50	
50	50	50	50	50	
50	50	50	50	50	
50	50	50	50	50	
50	50	50	50	50	
50	50	50	50	50	
50	50	50	50	50	
49	50	50	51	50	
49	50	50	51	50	
49	50	50	51	50	
49	50	50	51	50	
49	50	50	51	50	
49	50	50	51	50	
49	50	50	51	50	
49	50	50	51	50	
49	50	50	51	50	
49	50	50	51	50	
49	50	49.5	51.5	50	
49	50	49.5	51.5	50	
49	50	49.5	51.5	50	
49	50	49.5	51.5	50	
49	50	49.5	51.5	50	
49	50	49.5	51.5	50	
49	50	49.5	51.5	50	
49	50	49.5	51.5	50	
49	50	49.5	51.5	50	
49	50	49.5	51.5	50	
48.5	50.5	49.5	51.5	50	
48.5	50.5	49.5	51.5	50	
48.5	50.5	49.5	51.5	50	
48.5	50.5	49.5	51.5	50	
48.5	50.5	49.5	51.5	50	
48.5	50.5	49.5	51.5	50	
48.5	50.5	49.5	51.5	50	
48.5	50.5	49.5	51.5	50	
48.5	50.5	49.5	51.5	50	
48.5	50.5	49.5	51.5	50	
48.5	50.5	49.5	51.5	50	
48.5	50.5	49.5	51.5	50	
48.5	50.5	49.5	51.5	50	
48.5	50.5	49.5	51.5	50	
48.5	50.5	49.5	51.5	50	
48.5	50.5	49.5	51.5	50	
48.5	50.5	49.5	51.5	50	
48.5	50.5	49.5	51.5	50	
48.5	50.5	49.5	51.5	50	
48.5	50.5	49.5	51.5	50	
48	50.5	49.5	52	50	
48	50.5	49.5	52	50	
48	50.5	49.5	52	50	
48	50.5	49.5	52	50	
48	50.5	49.5	52	50	
48	50.5	49.5	52	50	
48	50.5	49.5	52	50	
48	50.5	49.5	52	50	
48	50.5	49.5	52	50	
48	50.5	49.5	52	50	
48.5	50.5	49.5	52	49.5	
48.5	50.5	49.5	52	49.5	
48.5	50.5	49.5	52	49.5	
48.5	50.5	49.5	52	49.5	
48.5	50.5	49.5	52	49.5	
48.5	50.5	49.5	52	49.5	
48.5	50.5	49.5	52	49.5	
48.5	50.5	49.5	52	49.5	
48.5	50.5	49.5	52	49.5	
48.5	50.5	49.5	52	49.5	
48	50.5	50	52.5	49	
48	50.5	50	52.5	49	
48	50.5	50	52.5	49	
48	50.5	50	52.5	49	
48	50.5	50	52.5	49	
48	50.5	50	52.5	49	
48	50.5	50	52.5	49	
48	50.5	50	52.5	49	
48	50.5	50	52.5	49	
48	50.5	50	52.5	49	
48	50.5	49.5	53	49	
48	50.5	49.5	53	49	
48	50.5	49.5	53	49	
48	50.5	49.5	53	49	
48	50.5	49.5	53	49	
48	50.5	49.5	53	49	
48	50.5	49.5	53	49	
48	50.5	49.5	53	49	
48	50.5	49.5	53	49	
48	50.5	49.5	53	49	
48	50.5	49.5	53	49	
48	50.5	49.5	53	49	
48	50.5	49.5	53	49	
48	50.5	49.5	53	49	
48	50.5	49.5	53	49	
48	50.5	49.5	53	49	
48	50.5	49.5	53	49	
48	50.5	49.5	53	49	
48	50.5	49.5	53	49	
48	50.5	49.5	53	49	
48	50.5	50	53.5	48	
48	50.5	50	53.5	48	
48	50.5	50	53.5	48	
48	50.5	50	53.5	48	
48	50.5	50	53.5	48	
48	50.5	50	53.5	48	
48	50.5	50	53.5	48	
48	50.5	50	53.5	48	
48	50.5	50	53.5	48	
48	50.5	50	53.5	48	
48	50	50	54	48	
48	50	50	54	48	
48	50	50	54	48	
48	50	50	54	48	
48	50	50	54	48	
48	50	50	54	48	
48	50	50	54	48	
48	50	50	54	48	
48	50	50	54	48	
48	50	50	54	48	
48	50	50	54	48	
48	50	50	54	48	
48	50	50	54	48	
48	50	50	54	48	
48	50	50	54	48	
48	50	50	54	48	
48	50	50	54	48	
48	50	50	54	48	
48	50	50	54	48	
48	50	50	54	48	
48.5	49.5	50	54.5	47.5	
48.5	49.5	50	54.5	47.5	
48.5	49.5	50	54.5	47.5	
48.5	49.5	50	54.5	47.5	
48.5	49.5	50	54.5	47.5	
48.5	49.5	50	54.5	47.5	
48.5	49.5	50	54.5	47.5	
48.5	49.5	50	54.5	47.5	
48.5	49.5	50	54.5	47.5	
48.5	49.5	50	54.5	47.5	
49.5	48.5	51	54	47	
49.5	48.5	51	54	47	
49.5	48.5	51	54	47	
49.5	48.5	51	54	47	
49.5	48.5	51	54	47	
49.5	48.5	51	54	47	
49.5	48.5	51	54	47	
49.5	48.5	51	54	47	
49.5	48.5	51	54	47	
49.5	48.5	51	54	47	
50	48.5	51	54.5	46	
50	48.5	51	54.5	46	
50	48.5	51	54.5	46	
50	48.5	51	54.5	46	
50	48.5	51	54.5	46	
50	48.5	51	54.5	46	
50	48.5	51	54.5	46	
50	48.5	51	54.5	46	
50	48.5	51	54.5	46	
50	48.5	51	54.5	46	
50	49	51	54.5	45.5	
50	49	51	54.5	45.5	
50	49	51	54.5	45.5	
50	49	51	54.5	45.5	
50	49	51	54.5	45.5	
50	49	51	54.5	45.5	
50	49	51	54.5	45.5	
50	49	51	54.5	45.5	
50	49	51	54.5	45.5	
50	49	51	54.5	45.5	
50.5	48	51	55.5	45	
50.5	48	51	55.5	45	
50.5	48	51	55.5	45	
50.5	48	51	55.5	45	
50.5	48	51	55.5	45	
50.5	48	51	55.5	45	
50.5	48	51	55.5	45	
50.5	48	51	55.5	45	
50.5	48	51	55.5	45	
50.5	48	51	55.5	45	
50.5	47.5	51.5	56	44.5	
50.5	47.5	51.5	56	44.5	
