50	50	50	50	50	
50	50	50	50	50	
50	50	50	50	50	
50	50	50	50	50	
50	50	50	50	50	
50	50	50	50	50	
50	50	50	50	50	
50	50	50	50	50	
50	50	50	50	50	
50	50	50	50	50	
50	50	50	50	50	
50	49.5	50.5	50	50	
50	49.5	50.5	50	50	
50	49.5	50.5	50	50	
50	49.5	50.5	50	50	
50	49.5	50.5	50	50	
50	49.5	50.5	50	50	
50	49.5	50.5	50	50	
50	49.5	50.5	50	50	
50	49.5	50.5	50	50	
50	49.5	50.5	50	50	
49.5	49.5	50.5	51	49.5	
49.5	49.5	50.5	51	49.5	
49.5	49.5	50.5	51	49.5	
49.5	49.5	50.5	51	49.5	
49.5	49.5	50.5	51	49.5	
49.5	49.5	50.5	51	49.5	
49.5	49.5	50.5	51	49.5	
49.5	49.5	50.5	51	49.5	
49.5	49.5	50.5	51	49.5	
49.5	49.5	50.5	51	49.5	
49	49.5	51.5	51.5	48.5	
49	49.5	51.5	51.5	48.5	
49	49.5	51.5	51.5	48.5	
49	49.5	51.5	51.5	48.5	
49	49.5	51.5	51.5	48.5	
49	49.5	51.5	51.5	48.5	
49	49.5	51.5	51.5	48.5	
49	49.5	51.5	51.5	48.5	
49	49.5	51.5	51.5	48.5	
49	49.5	51.5	51.5	48.5	
49.5	49.5	51.5	51.5	48	
49.5	49.5	51.5	51.5	48	
49.5	49.5	51.5	51.5	48	
49.5	49.5	51.5	51.5	48	
49.5	49.5	51.5	51.5	48	
49.5	49.5	51.5	51.5	48	
49.5	49.5	51.5	51.5	48	
49.5	49.5	51.5	51.5	48	
49.5	49.5	51.5	51.5	48	
49.5	49.5	51.5	51.5	48	
49.5	49.5	51.5	51.5	48	
49.5	49.5	51.5	51.5	48	
49.5	49.5	51.5	51.5	48	
49.5	49.5	51.5	51.5	48	
49.5	49.5	51.5	51.5	48	
49.5	49.5	51.5	51.5	48	
49.5	49.5	51.5	51.5	48	
49.5	49.5	51.5	51.5	48	
49.5	49.5	51.5	51.5	48	
49.5	49.5	51.5	51.5	48	
50	49.5	52	51.5	47	
50	49.5	52	51.5	47	
50	49.5	52	51.5	47	
50	49.5	52	51.5	47	
50	49.5	52	51.5	47	
50	49.5	52	51.5	47	
50	49.5	52	51.5	47	
50	49.5	52	51.5	47	
50	49.5	52	51.5	47	
50	49.5	52	51.5	47	
49.5	49.5	52.5	52	46.5	
49.5	49.5	52.5	52	46.5	
49.5	49.5	52.5	52	46.5	
49.5	49.5	52.5	52	46.5	
49.5	49.5	52.5	52	46.5	
49.5	49.5	52.5	52	46.5	
49.5	49.5	52.5	52	46.5	
49.5	49.5	52.5	52	46.5	
49.5	49.5	52.5	52	46.5	
49.5	49.5	52.5	52	46.5	
49.5	49.5	52.5	52	46.5	
49.5	49.5	52.5	52	46.5	
49.5	49.5	52.5	52	46.5	
49.5	49.5	52.5	52	46.5	
49.5	49.5	52.5	52	46.5	
49.5	49.5	52.5	52	46.5	
49.5	49.5	52.5	52	46.5	
49.5	49.5	52.5	52	46.5	
49.5	49.5	52.5	52	46.5	
49.5	49.5	52.5	52	46.5	
50.5	49	52	52.5	46	
50.5	49	52	52.5	46	
50.5	49	52	52.5	46	
50.5	49	52	52.5	46	
50.5	49	52	52.5	46	
50.5	49	52	52.5	46	
50.5	49	52	52.5	46	
50.5	49	52	52.5	46	
50.5	49	52	52.5	46	
50.5	49	52	52.5	46	
50.5	49	52	52.5	46	
50.5	49	52	52.5	46	
50.5	49	52	52.5	46	
50.5	49	52	52.5	46	
50.5	49	52	52.5	46	
50.5	49	52	52.5	46	
50.5	49	52	52.5	46	
50.5	49	52	52.5	46	
50.5	49	52	52.5	46	
50.5	49	52	52.5	46	
51	49	52	52.5	45.5	
51	49	52	52.5	45.5	
51	49	52	52.5	45.5	
51	49	52	52.5	45.5	
51	49	52	52.5	45.5	
51	49	52	52.5	45.5	
51	49	52	52.5	45.5	
51	49	52	52.5	45.5	
51	49	52	52.5	45.5	
51	49	52	52.5	45.5	
51.5	48	51.5	53.5	45.5	
51.5	48	51.5	53.5	45.5	
51.5	48	51.5	53.5	45.5	
51.5	48	51.5	53.5	45.5	
51.5	48	51.5	53.5	45.5	
51.5	48	51.5	53.5	45.5	
51.5	48	51.5	53.5	45.5	
51.5	48	51.5	53.5	45.5	
51.5	48	51.5	53.5	45.5	
51.5	48	51.5	53.5	45.5	
51	48	52.5	54	44.5	
51	48	52.5	54	44.5	
51	48	52.5	54	44.5	
51	48	52.5	54	44.5	
51	48	52.5	54	44.5	
51	48	52.5	54	44.5	
51	48	52.5	54	44.5	
51	48	52.5	54	44.5	
51	48	52.5	54	44.5	
51	48	52.5	54	44.5	
50.5	46.5	53.5	55	44.5	
50.5	46.5	53.5	55	44.5	
50.5	46.5	53.5	55	44.5	
50.5	46.5	53.5	55	44.5	
50.5	46.5	53.5	55	44.5	
50.5	46.5	53.5	55	44.5	
50.5	46.5	53.5	55	44.5	
50.5	46.5	53.5	55	44.5	
50.5	46.5	53.5	55	44.5	
50.5	46.5	53.5	55	44.5	
50.5	46	54	55	44.5	
50.5	46	54	55	44.5	
50.5	46	54	55	44.5	
50.5	46	54	55	44.5	
50.5	46	54	55	44.5	
50.5	46	54	55	44.5	
50.5	46	54	55	44.5	
50.5	46	54	55	44.5	
50.5	46	54	55	44.5	
50.5	46	54	55	44.5	
49.5	46	54.5	56	44	
49.5	46	54.5	56	44	
49.5	46	54.5	56	44	
49.5	46	54.5	56	44	
